requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,shapeFile,constraintKey,positiveFixtureId,negativeFixtureId
MOLIT-NET-VALIDITY-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""networkValidFrom must not be later than networkValidUntil when an end date is stated.""}]",Correct these constrained path(s) on the target: https://data.molit.go.kr/def/molit-dcat-ap#networkValidFrom; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkSnapshotValidityShape.,MOLIT DCAT-AP 1.0 network module,MOLIT-NET-VALIDITY-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkSnapshotValidityShape,shacl/molit-network.ttl,shacl/molit-network.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkSnapshotValidityShape,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-SNAPSHOT-001-P-NETWORKVALIDUNTIL-001
MOLIT-NET-001-P-TYPE-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkDataset""]",http://www.w3.org/1999/02/22-rdf-syntax-ns#type,MUST,,,[],"[""http://www.w3.org/ns/dcat#Dataset""]",Violation,"[{""language"":""ko"",""text"":""확장 유형과 함께 dcat:Dataset 유형을 명시해야 한다.""}]",Ensure http://www.w3.org/1999/02/22-rdf-syntax-ns#type includes the required value(s): http://www.w3.org/ns/dcat#Dataset.,MOLIT DCAT-AP 1.0 network module,MOLIT-NET-001-P-TYPE-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkDatasetShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkDatasetShape:0001,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-001-P-TYPE-001
MOLIT-NET-001-P-NETWORKREFERENCE-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkDataset""]",https://data.molit.go.kr/def/molit-dcat-ap#networkReference,MUST,1,1,"[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",[],Violation,"[{""language"":""ko"",""text"":""교통망 데이터셋에는 발급기관 범위를 보존한 망 참조가 하나 있어야 한다.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#networkReference to between 1 and 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#networkReference value with the required class, datatype, or node kind: https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference.",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-001-P-NETWORKREFERENCE-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkDatasetShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkDatasetShape:0002,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-001-P-NETWORKREFERENCE-001
MOLIT-NET-001-P-TRANSPORTMODE-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkDataset""]",https://w3id.org/mobilitydcat-ap#transportMode,MUST,1,,"[""http://www.w3.org/2004/02/skos/core#Concept"",""http://www.w3.org/ns/shacl#IRI""]","[""https://w3id.org/mobilitydcat-ap/transport-mode/air"",""https://w3id.org/mobilitydcat-ap/transport-mode/bicycle"",""https://w3id.org/mobilitydcat-ap/transport-mode/bike-hire"",""https://w3id.org/mobilitydcat-ap/transport-mode/bike-sharing"",""https://w3id.org/mobilitydcat-ap/transport-mode/bus"",""https://w3id.org/mobilitydcat-ap/transport-mode/car"",""https://w3id.org/mobilitydcat-ap/transport-mode/car-hire"",""https://w3id.org/mobilitydcat-ap/transport-mode/car-pooling"",""https://w3id.org/mobilitydcat-ap/transport-mode/car-sharing"",""https://w3id.org/mobilitydcat-ap/transport-mode/e-scooter"",""https://w3id.org/mobilitydcat-ap/transport-mode/long-distance-coach"",""https://w3id.org/mobilitydcat-ap/transport-mode/long-distance-rail"",""https://w3id.org/mobilitydcat-ap/transport-mode/maritime"",""https://w3id.org/mobilitydcat-ap/transport-mode/metro-subway-train"",""https://w3id.org/mobilitydcat-ap/transport-mode/motorcycle"",""https://w3id.org/mobilitydcat-ap/transport-mode/other"",""https://w3id.org/mobilitydcat-ap/transport-mode/pedestrian"",""https://w3id.org/mobilitydcat-ap/transport-mode/regional-and-local-rail"",""https://w3id.org/mobilitydcat-ap/transport-mode/ride-pooling"",""https://w3id.org/mobilitydcat-ap/transport-mode/shuttle-bus"",""https://w3id.org/mobilitydcat-ap/transport-mode/shuttle-ferry"",""https://w3id.org/mobilitydcat-ap/transport-mode/taxi"",""https://w3id.org/mobilitydcat-ap/transport-mode/tram-light-rail"",""https://w3id.org/mobilitydcat-ap/transport-mode/truck""]",Violation,"[{""language"":""ko"",""text"":""교통수단은 mobilityDCAT-AP Transport Mode 통제어 IRI를 사용해야 한다.""}]","Add https://w3id.org/mobilitydcat-ap#transportMode until each target resource has at least 1 value(s). Use only these allowed value(s) for https://w3id.org/mobilitydcat-ap#transportMode: https://w3id.org/mobilitydcat-ap/transport-mode/air, https://w3id.org/mobilitydcat-ap/transport-mode/bicycle, https://w3id.org/mobilitydcat-ap/transport-mode/bike-hire, https://w3id.org/mobilitydcat-ap/transport-mode/bike-sharing, https://w3id.org/mobilitydcat-ap/transport-mode/bus, https://w3id.org/mobilitydcat-ap/transport-mode/car, https://w3id.org/mobilitydcat-ap/transport-mode/car-hire, https://w3id.org/mobilitydcat-ap/transport-mode/car-pooling, https://w3id.org/mobilitydcat-ap/transport-mode/car-sharing, https://w3id.org/mobilitydcat-ap/transport-mode/e-scooter, https://w3id.org/mobilitydcat-ap/transport-mode/long-distance-coach, https://w3id.org/mobilitydcat-ap/transport-mode/long-distance-rail, https://w3id.org/mobilitydcat-ap/transport-mode/maritime, https://w3id.org/mobilitydcat-ap/transport-mode/metro-subway-train, https://w3id.org/mobilitydcat-ap/transport-mode/motorcycle, https://w3id.org/mobilitydcat-ap/transport-mode/other, https://w3id.org/mobilitydcat-ap/transport-mode/pedestrian, https://w3id.org/mobilitydcat-ap/transport-mode/regional-and-local-rail, https://w3id.org/mobilitydcat-ap/transport-mode/ride-pooling, https://w3id.org/mobilitydcat-ap/transport-mode/shuttle-bus, https://w3id.org/mobilitydcat-ap/transport-mode/shuttle-ferry, https://w3id.org/mobilitydcat-ap/transport-mode/taxi, https://w3id.org/mobilitydcat-ap/transport-mode/tram-light-rail, https://w3id.org/mobilitydcat-ap/transport-mode/truck. Encode every https://w3id.org/mobilitydcat-ap#transportMode value with the required class, datatype, or node kind: http://www.w3.org/2004/02/skos/core#Concept, http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-001-P-TRANSPORTMODE-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkDatasetShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkDatasetShape:0003,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-001-P-TRANSPORTMODE-001
MOLIT-NET-REF-001-P-NETWORKAUTHORITY-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkAuthority,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI"",""http://xmlns.com/foaf/0.1/Agent""]",[],Violation,"[{""language"":""ko"",""text"":""교통망 식별자와 버전의 발급기관 IRI 하나가 필요하다.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#networkAuthority to between 1 and 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#networkAuthority value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI, http://xmlns.com/foaf/0.1/Agent.",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-REF-001-P-NETWORKAUTHORITY-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkReferenceShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkReferenceShape:0001,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-REF-001-P-NETWORKAUTHORITY-001
MOLIT-NET-REF-001-P-NETWORKIDENTIFIER-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkIdentifier,MUST,1,1,"[""http://www.w3.org/2001/XMLSchema#string""]",[],Violation,"[{""language"":""ko"",""text"":""교통망 식별자 하나가 필요하다.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#networkIdentifier to between 1 and 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#networkIdentifier value with the required class, datatype, or node kind: http://www.w3.org/2001/XMLSchema#string. Make every https://data.molit.go.kr/def/molit-dcat-ap#networkIdentifier lexical form satisfy sh:pattern ""\\S"".",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-REF-001-P-NETWORKIDENTIFIER-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkReferenceShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkReferenceShape:0002,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-REF-001-P-NETWORKIDENTIFIER-001
MOLIT-NET-REF-001-P-NETWORKVERSION-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkVersion,MUST,1,1,"[""http://www.w3.org/2001/XMLSchema#string""]",[],Violation,"[{""language"":""ko"",""text"":""교통망 버전 하나가 필요하다.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#networkVersion to between 1 and 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#networkVersion value with the required class, datatype, or node kind: http://www.w3.org/2001/XMLSchema#string. Make every https://data.molit.go.kr/def/molit-dcat-ap#networkVersion lexical form satisfy sh:pattern ""\\S"".",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-REF-001-P-NETWORKVERSION-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkReferenceShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkReferenceShape:0003,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-REF-001-P-NETWORKVERSION-001
MOLIT-NET-REF-001-P-NETWORKELEMENTTYPE-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkElementType,MUST,1,,"[""http://www.w3.org/ns/shacl#IRI""]","[""https://data.molit.go.kr/id/concept/network-element-type/facility"",""https://data.molit.go.kr/id/concept/network-element-type/link"",""https://data.molit.go.kr/id/concept/network-element-type/node"",""https://data.molit.go.kr/id/concept/network-element-type/section"",""https://data.molit.go.kr/id/concept/network-element-type/sensor-site"",""https://data.molit.go.kr/id/concept/network-element-type/station"",""https://data.molit.go.kr/id/concept/network-element-type/stop"",""https://data.molit.go.kr/id/concept/network-element-type/zone""]",Violation,"[{""language"":""ko"",""text"":""망 요소 유형은 국토교통 망 요소 통제어 IRI여야 한다.""}]","Add https://data.molit.go.kr/def/molit-dcat-ap#networkElementType until each target resource has at least 1 value(s). Use only these allowed value(s) for https://data.molit.go.kr/def/molit-dcat-ap#networkElementType: https://data.molit.go.kr/id/concept/network-element-type/facility, https://data.molit.go.kr/id/concept/network-element-type/link, https://data.molit.go.kr/id/concept/network-element-type/node, https://data.molit.go.kr/id/concept/network-element-type/section, https://data.molit.go.kr/id/concept/network-element-type/sensor-site, https://data.molit.go.kr/id/concept/network-element-type/station, https://data.molit.go.kr/id/concept/network-element-type/stop, https://data.molit.go.kr/id/concept/network-element-type/zone. Encode every https://data.molit.go.kr/def/molit-dcat-ap#networkElementType value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-REF-001-P-NETWORKELEMENTTYPE-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkReferenceShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkReferenceShape:0004,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-REF-001-P-NETWORKELEMENTTYPE-001
MOLIT-NET-002-P-TYPE-001,"[""network""]",[],http://www.w3.org/1999/02/22-rdf-syntax-ns#type,MUST,,,[],"[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkDataset""]",Violation,"[{""language"":""ko"",""text"":""networkReference를 사용하는 자원은 molit:NetworkDataset 유형을 명시해야 한다.""}]",Ensure http://www.w3.org/1999/02/22-rdf-syntax-ns#type includes the required value(s): https://data.molit.go.kr/def/molit-dcat-ap#NetworkDataset.,MOLIT DCAT-AP 1.0 network module,MOLIT-NET-002-P-TYPE-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkReferenceUseShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkReferenceUseShape:0001,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-002-P-TYPE-001
MOLIT-NET-SNAPSHOT-001-P-NETWORKIDENTIFIER-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkIdentifier,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""Network identifiers must use the profile's portable lexical form.""}]","Make every https://data.molit.go.kr/def/molit-dcat-ap#networkIdentifier lexical form satisfy sh:pattern ""^[A-Za-z0-9][A-Za-z0-9._:/-]{0,199}$"".",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-SNAPSHOT-001-P-NETWORKIDENTIFIER-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkSnapshotIdentityShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkSnapshotIdentityShape:0001,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-SNAPSHOT-001-P-NETWORKIDENTIFIER-001
MOLIT-NET-SNAPSHOT-001-P-NETWORKVERSION-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkVersion,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""Network versions must use the profile's portable lexical form.""}]","Make every https://data.molit.go.kr/def/molit-dcat-ap#networkVersion lexical form satisfy sh:pattern ""^[A-Za-z0-9][A-Za-z0-9._:+/-]{0,199}$"".",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-SNAPSHOT-001-P-NETWORKVERSION-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkSnapshotIdentityShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkSnapshotIdentityShape:0002,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-SNAPSHOT-001-P-NETWORKVERSION-001
MOLIT-NET-SNAPSHOT-001-P-NETWORKSNAPSHOTCHECKSUM-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkSnapshotChecksum,MUST,1,1,"[""http://www.w3.org/2001/XMLSchema#hexBinary""]",[],Violation,"[{""language"":""en"",""text"":""State one SHA-256 network snapshot checksum as a 64-digit xsd:hexBinary value.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#networkSnapshotChecksum to between 1 and 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#networkSnapshotChecksum value with the required class, datatype, or node kind: http://www.w3.org/2001/XMLSchema#hexBinary. Make every https://data.molit.go.kr/def/molit-dcat-ap#networkSnapshotChecksum lexical form satisfy sh:pattern ""^[0-9A-Fa-f]{64}$"".",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-SNAPSHOT-001-P-NETWORKSNAPSHOTCHECKSUM-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkSnapshotIdentityShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkSnapshotIdentityShape:0003,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-SNAPSHOT-001-P-NETWORKSNAPSHOTCHECKSUM-001
MOLIT-NET-SNAPSHOT-001-P-NETWORKLIFECYCLESTATUS-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkLifecycleStatus,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI""]","[""https://data.molit.go.kr/id/concept/network-lifecycle-status/candidate"",""https://data.molit.go.kr/id/concept/network-lifecycle-status/current"",""https://data.molit.go.kr/id/concept/network-lifecycle-status/superseded"",""https://data.molit.go.kr/id/concept/network-lifecycle-status/withdrawn""]",Violation,"[{""language"":""en"",""text"":""State one approved network snapshot lifecycle status.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#networkLifecycleStatus to between 1 and 1 value(s) on each target resource. Use only these allowed value(s) for https://data.molit.go.kr/def/molit-dcat-ap#networkLifecycleStatus: https://data.molit.go.kr/id/concept/network-lifecycle-status/candidate, https://data.molit.go.kr/id/concept/network-lifecycle-status/current, https://data.molit.go.kr/id/concept/network-lifecycle-status/superseded, https://data.molit.go.kr/id/concept/network-lifecycle-status/withdrawn. Encode every https://data.molit.go.kr/def/molit-dcat-ap#networkLifecycleStatus value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-SNAPSHOT-001-P-NETWORKLIFECYCLESTATUS-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkSnapshotIdentityShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkSnapshotIdentityShape:0004,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-SNAPSHOT-001-P-NETWORKLIFECYCLESTATUS-001
MOLIT-NET-SNAPSHOT-001-P-NETWORKVALIDFROM-001,"[""network""]","[""https://data.molit.go.kr/def/molit-dcat-ap#NetworkReference""]",https://data.molit.go.kr/def/molit-dcat-ap#networkValidFrom,MUST,1,1,"[""http://www.w3.org/2001/XMLSchema#date""]",[],Violation,"[{""language"":""en"",""text"":""State the first date on which this network snapshot is valid.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#networkValidFrom to between 1 and 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#networkValidFrom value with the required class, datatype, or node kind: http://www.w3.org/2001/XMLSchema#date.",MOLIT DCAT-AP 1.0 network module,MOLIT-NET-SNAPSHOT-001-P-NETWORKVALIDFROM-001,Executable local constraint in shacl/molit-network.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#NetworkSnapshotIdentityShape,shacl/molit-network.ttl,shacl/molit-network.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23NetworkSnapshotIdentityShape:0005,POS-NETWORK-NETWORK-CATALOG,NEG-MUT-NET-SNAPSHOT-001-P-NETWORKVALIDFROM-001
